subcategory_id,name,tags,id,unit_id
68,Gruau biologique cassonade et _rable sans gluten,Gruau biologique,8035,1
41,Gruau coupe ö l'_rable et aux noix,Gruau coupe,8037,1
41,Gruau instantan_ ö la pomme et ö la cannelle,Gruau instantan_,8042,1
41,Gruau l_grement sucr_ aux pommes et cannelle,Gruau,8060,1
162,Guacamole ,Guacamole,8065,1
59,Guimauves grosses blanches,"Guimauves, Guimauve",8070,1
195,Guinea cuisse confite,Guinea cuisse confite,8073,1
59,Gummies Realfruit m_lang_s,Gummies Realfruit,8074,1
106,Halawa avec pistaches,Halawa,8075,1
20,Halva nature,Halva nature,8077,1
160,Hamburger surgel_ sans viande sans gluten,Hamburger surgel_,8078,1
144,Hareng ,Hareng ,8079,1
2,Haricot pinto biologique v_g_tarien,Haricot pinto biologique,8082,1
99,Haricots ,"Haricots, Haricot",8083,1
99,Haricots blancs,"Haricots blancs, Haricot blanc",8084,1
2,Haricots cuits Bio v_g_tarien,"Haricots cuits Bio, Haricots cuits Biologiques",8088,1
99,Haricots de Lima,"Haricots de Lima, Haricot de Lima",8089,1
99,Haricots flageolet,"Haricot flageolet, Haricots flageolet",8090,1
97,Haricots franais,"Haricots franais, Haricot franais",8091,1
99,Haricots g_ants cuits,"Haricots g_ants, Haricot g_ant",8092,1
97,Haricots jaunes,"Haricots jaunes, Haricot jaune",8093,1
83,Haricots jaunes biologiques,"Haricots jaunes biologiques, Haricot jaune  biologique",8095,1
99,Haricots lupinis,"Haricots lupinis, Haricot lupini",8097,1
2,Haricots mungo germ_s biologiques sans gluten,Haricots mungo germ_s,8098,1
99,Haricots noirs,"Haricots noirs, Haricot noir",8099,1
2,Haricots noirs biologiques,Haricots noirs biologiques,8100,1
2,Haricots noirs re frits biologique v_g_tarien,Haricots noirs re frits biologique v_g_tarien,8103,1
99,Haricots Northern,"Haricots Northern, Haricot Northern",8106,1
99,Haricots petits rouges,"Haricots rouges, Haricots rouges",8113,1
99,Haricots Pinto,"Haricots Pinto, Haricot Pinto",8108,1
108,Haricots pinto entiers,Haricots pinto,8109,1
99,Haricots rognon blancs,"Haricots rognon, Haricot rognon",8111,1
99,Haricots Romains,"Haricots Romains, Haricot Romain",8112,1
108,Haricots saut_s,Haricots saut_s,8117,1
58,Haricots The Extreme ö l'ail et ö l'aneth,Haricots The Extreme,8118,1
86,Haricots verts,"Haricots verts, Haricot vert",8120,1
98,Haricots verts entiers,Haricots verts entiers,8126,1
185,Haru crevettes,Haru crevettes,8129,1
185,Haru poulet,Haru poulet,8130,1
153,Haut Cuisse biologique,Haut Cuisse biologique,8131,1
153,Haut cuisse poulet d_soss_ sans antibiotique,"Haut cuisse poulet, Haut de cuisse de poulet, Haut de cuisses de poulet",8132,1
73,Haut de cuisse de dindon d_soss_,"Haut de cuisse de dindon, Haut cuisse dindon",8134,1
195,Haut de surlonge de bison tranch_,Haut de surlonge de bison,8145,1
132,Herbamare _pic_,Herbamare,8147,1
1,Herbe ö chat ,Herbe ö chat ,8150,1
162,Herbes au citron,"Herbes, Herbe",8152,1
74,Herbes de Provence,Herbes de Provence,8154,1
74,Herbes de Provence ,Herbes de Provence ,8155,1
74,Herbes de Provence biologiques,Herbes de Provence biologiques,8156,1
74,Herbes italiennes ,Herbes italiennes ,8158,1
132,Herbes italiennes biologiques,Herbes italiennes biologiques,8159,1
67,Homard chair cuite,Homard,8164,1
158,Homard en morceaux,Homard en morceaux,8169,1
196,Homard mini gu_dille surgel_,Homard mini gu_dille ,8170,1
109,Homard Pattes et Pinces,Homard Pattes et Pinces,8171,1
109,Homard queue,Homard queue,8172,1
67,Homard vivant 1 1/2 ö 2 livres,Homard vivant,8173,1
66,Hoops au barbecue,Hoops au barbecue,8179,1
143,Hors d'oeuvre aux crevettes,Hors d'ìuvre,8180,1
197,Hot rods paquet de 5,Hot rods ,8197,1
7,Houmous pesto au basilic,Houmous,8198,1
87,Huile aceite espagnole - Huile mod_r_e,Huile aceite espagnole - Huile mod_r_e,8200,2
87,Huile aux p_pins de raisins,Huile aux p_pins de raisins,8201,2
2,Huile d'amande douce biologique ,Huile d'amande,8202,2
87,Huile d'arachide,Huile d'arachide,8203,2
87,Huile d'avocat,Huile d'avocat,8205,2
132,Huile de canola,"Huile de canola, HUILE CANOLA",8206,2
2,Huile de carthame,Huile de carthame,8212,2
87,Huile de cpes et truffes - Huile aromatis_e,Huile de cpes,8213,2
87,Huile de chili et herbes 1822,Huile de chili,8214,2
87,Huile de coco vierge biologique sans gluten,Huile de coco,8215,2
158,huile de homard ,huile de homard ,8216,2
2,Huile de lin ,Huile de lin ,8217,2
87,Huile de ma¥s,Huile de ma¥s,8220,2
2,Huile de noisette biologique ,Huile de noisette biologique ,8223,2
87,Huile de noisettes pure,Huile de noisettes pure,8224,2
2,Huile de noix biologique,Huile de noix biologique,8225,2
87,Huile de noix de coco,Huile de noix de coco,8226,2
87,Huile de noix pure,Huile de noix,8229,2
87,Huile de p_pin de raisin,Huile de p_pin de raisin,8231,2
87,Huile de s_same,Huile de s_same,8232,2
2,Huile de s_same bologique Organic Virgin,Huile de s_same bologique ,8235,2
2,Huile de s_same grill_e vierge bio ,Huile de s_same grill_e vierge bio ,8238,2
2,Huile de s_same grill_e vierge biologique ,Huile de s_same grill_e vierge biologique ,8239,2
2,Huile de s_same vierge biologique Organic Virgin,Huile de s_same vierge biologique,8244,2
132,Huile de tournesol,Huile de tournesol,8245,2
2,Huile de tournesol ö cuisson biologique,Huile de tournesol ö cuisson biologique,8248,2
2,Huile de tournesol biologique ,Huile de tournesol biologique ,8250,2
87,Huile de tournesol et de noix de coco biologique,Huile de tournesol et de noix de coco biologique,8251,2
2,Huile de tournesol vierge biologique ,Huile de tournesol vierge biologique ,8252,2
87,Huile de truffe noire - Huile aromatis_e,Huile de truffe noire - Huile aromatis_e,8253,2
87,Huile d'olive ö la lime Californie - Huile aromati...,Huile d'olive,8254,2
2,Huile d'olive biologique extra vierge ,Huile d'olive biologique extra vierge ,8269,2
2,Huile d'olive et de canola vierge bio ,Huile d'olive et de canola vierge bio ,8278,2
2,Huile d'olive extra fruit_e biologique ,Huile d'olive extra fruit_e biologique ,8279,2
87,Huile d'olive extra vierge,Huile d'olive extra vierge,8283,2
87,Huile d'olive fruit_e avec logo grav_ - Huile mod_...,Huile d'olive fruit_e avec logo grav_ - Huile mod_...,8318,2
2,Huile d'olive fruit_e extra vierge bio ,Huile d'olive fruit_e extra vierge bio ,8319,2
200,Huile d'olive teanum - Huile mod_r_e,Huile d'olive teanum - Huile mod_r_e,8326,2
87,Huile d'olive vierge - Huile mod_r_e,Huile d'olive vierge - Huile mod_r_e,8327,2
87,Huile en vaporisateur pour grill de BBQ,Huile en vaporisateur pour grill de BBQ,8328,2
135,Huile _pic_e,Huile _pic_e,8329,2
87,Huile italienne - Huile mod_r_e,Huile italienne - Huile mod_r_e,8330,2
87,Huile noix de coco liquide sans gluten,Huile noix de coco liquide sans gluten,8331,2
2,Huile olive biologique fruit_e,Huile olive biologique fruit_e,8332,2
114,Huile parfum_e life Scents Vanille,Huile parfum_e life Scents Vanille,8333,2
114,Huile parfum_e Touch And Glow ruisseaux des forts,Huile parfum_e Touch And Glow ruisseaux des forts,8334,2
87,Huile pure aux p_pins de raisin,Huile pure aux p_pins de raisin,8335,2
114,Huile rafraichisseur air ruisseaux des forets,Huile rafraichisseur air ruisseaux des forets,8336,2
87,Huile Right Blend de canola et d'olive,Huile Right Blend de canola et d'olive,8337,2
87,Huile v_g_tale,Huile v_g_tale,8338,2
110,HuÓtre ,"HuÓtre, HuÓtres",8339,4
7,Hummus ,Hummus,8394,1
161,Hummus otria ö l'ail rªti,Hummus otria,8429,1
170,Imperail rolls porc,Imperail rolls porc,8439,1
7,Jalapeno farci de fromage feta,Jalapeno farci de fromage feta,8440,1
7,Jalapeno rouge Farcis avec from Feta,Jalapeno rouge Farcis avec from Feta,8441,1
90,Jambon,Jambon,8442,1
90,Jambon ö l'ancienne,Jambon ö l'ancienne,8443,1
44,Jambon ö l'ancienne carr_,Jambon ö l'ancienne carr_,8444,1
90,Jambon ö l'ancienne demi,Jambon ö l'ancienne demi,8445,1
44,Jambon ö l'ancienne distinction,Jambon ö l'ancienne distinction,8446,1
43,Jambon ö l'ancienne tranch_,Jambon ö l'ancienne tranch_,8447,1
44,Jambon ö l'_rable campagnard,Jambon ö l'_rable campagnard,8448,1
90,Jambon ö l'_rable demi,Jambon ö l'_rable demi,8449,1
90,Jambon ail et miel tranch_,Jambon ail et miel tranch_,8450,1
44,Jambon au poivre,Jambon au poivre,8451,1
43,Jambon au romarin tranch_,Jambon au romarin tranch_,8452,1
44,Jambon au sirop d'_rable,Jambon au sirop d'_rable,8453,1
43,Jambon au sirop d'_rable tranch_,Jambon au sirop d'_rable tranch_,8454,1
43,Jambon authentique _minc_ blanc cuit,Jambon authentique _minc_ blanc cuit,8455,1
43,Jambon authentique _minc_ fn,Jambon authentique _minc_ fn,8456,1
90,Jambon avec os demi,Jambon avec os demi,8457,1
90,Jambon Beaumont,Jambon Beaumont,8458,1
44,Jambon blanc,Jambon blanc,8459,1
44,Jambon blanc cuit,Jambon blanc cuit,8460,1
43,Jambon blanc _minc_,Jambon blanc _minc_,8461,1
43,Jambon bor_al tranch_,Jambon bor_al tranch_,8462,1
44,Jambon brais_ fum_,Jambon brais_ fum_,8463,1
90,Jambon centre fum_,Jambon centre fum_,8464,1
44,Jambon cuit,Jambon cuit,8465,1
90,Jambon dans de la saumure,Jambon dans de la saumure,8476,1
43,Jambon d'autrefois fort noire fum_,Jambon d'autrefois,8477,1
43,Jambon de bayonne tranch_,Jambon de bayonne tranch_,8481,1
90,Jambon de campagne fum_,Jambon de campagne fum_,8482,1
43,Jambon Duo en tranches,Jambon Duo en tranches,8483,1
43,Jambon _rable Qu_bec,Jambon _rable Qu_bec,8484,1
44,Jambon extra maigre classique,Jambon extra maigre classique,8485,1
25,Jambon familial,Jambon familial,8486,1
43,Jambon Fort noir,Jambon Fort,8487,1
90,Jambon fum_,Jambon fum_,8498,1
90,Jambon genre toupie demi,Jambon genre,8520,1
43,Jambon hach_ en morceaux,Jambon hach_,8530,1
43,Jambon le maigre tranch_,Jambon le maigre,8531,1
90,Jambon Le p'tit picnic,Jambon Le p'tit picnic,8532,1
44,Jambon mantagnard,Jambon mantagnard,8533,1
90,Jambon miel et moutarde tranch_,Jambon miel,8534,1
44,Jambon Natural Selections blanc cuit,Jambon Natural,8535,1
44,Jambon parisien,Jambon parisien,8540,1
43,Jambon paysan fum_ et _minc_,Jambon paysan,8541,1
43,Jambon Picnic hach_,Jambon Picnic hach_,8542,1
44,Jambon prt ö manger,Jambon prt ö manger,8543,1
44,Jambon rªti ö la toscane,Jambon rªti,8544,1
43,Jambon rustique,Jambon rustique,8546,1
43,Jambon rustique fum_ _minc_,Jambon rustique fum_ _minc_,8547,1
90,Jambon S_lection Naturel tranch_,Jambon S_lection Naturel tranch_,8548,1
43,Jambon Smart Nature ö l'ancienne _minc_,Jambon Smart Nature,8549,1
44,Jambon style maison,Jambon style maison,8554,1
43,Jambon style Westphalie,Jambon style Westphalie,8556,1
44,Jambon sup_rieur,Jambon sup_rieur,8557,1
43,Jambon tranch_,"Jambon tranches, Jambon tranch_s, Jambon tranch_",8562,1
44,Jambon wunderbar,Jambon wunderbar,8563,1
34,Jardinire ö la vanille et aux fruits 8 pouces,Jardinire,8564,1
27,Jardinire de cuisse de boeuf ,Jardinire de cuisse,8574,1
197,Jarret d'agneau,"Jarret d'agneau, Jarrets d'agneau",8575,1
27,Jarret de boeuf ö rago_t,Jarret de bìuf,8581,1
197,Jarret de porc confit,Jarret de porc,8584,1
193,Jarret de veau de lait avec os,Jarret de veau,8588,1
59,Jelly Beans ,Jelly Beans ,8591,1
55,Jerky au bacon,Jerky au bacon,8592,1
55,Jerky au boeuf original,"Jerky au bìuf, Jerky de bìuf",8593,1
55,Jerky au porc barbecue,"Jerky au porc, Jerky de porc",8595,1
73,Jeune dindon farci surgel_ 4-6 kg,Jeune dindon,8597,1
83,jeunes pousses melangee 142 g biologique,"pousses melangee biologique, pousses melang_es biologiques",8611,1
1,Jouet ballon de soccer en _ponge,Jouet,8612,1
59,Jujubes aux baies,Jujubes,8619,1
161,Julienne de bettrave ,"Julienne, Juliennes",8630,1
91,Jus,"Jus, Jus aux fruits, Jus de fruits, Jus aux agrumes",8635,2
93,Jus 100 % d'oranges pches et mangues,"Jus d'orange, Jus d'oranges, Boisson ö l'orange, Jus orande, Jus orange, Jus 100% orange, Jus 100 % d'oranges",8702,2
106,Jus ö l'aloe vera et aux pches,Jus ö l'aloe,8637,2
93,Jus amiti_ fraise et fruit de la passion,"Jus, Jus aux fruits, Jus de fruits, Jus aux agrumes, Jus fruits",8635,2
161,Jus ananas press_ ö froid bio,"Jus ananas, Jus d'ananas, Jus ö l'ananas",8639,2
93,Jus baies,"Jus aux baies, Jus baies",8642,2
161,Jus bananes et fraises,"Jus bananes, Jus de bananes, Jus ö la banane",8645,2
161,Jus bleuet press_ ö froid bio,"Jus bleuet, Jus bleuets, Jus de bleuets, Jus au bleuet, Jus aux bleuets",8647,2
161,Jus canneberge pur sans sucre,"Jus canneberge, Jus canneberges, Jus de canneberges, Jus au canneberge, Jus aux canneberges",8652,2
28,Jus cocktail de l_gumes biologiques,Jus cocktail de l_gumes biologiques,8654,2
20,Jus d'aloe vera au miel,Jus d'aloe vera au miel,8655,1
93,Jus d'ananas et orange,"Jus d'ananas, Jus ö l'ananas",8656,2
28,Jus de betteraves rouges biologiques,Jus de betteraves rouges biologiques,8657,2
28,Jus de canneberges biologique,Jus de canneberges biologique,8660,2
28,Jus de canneberges grenades et bleuets biologique,Jus de canneberges grenades et bleuets biologique,8661,2
161,Jus de carottes,"Jus carotte, Jus carottes, Jus de carottes, Jus au carotte, Jus aux carottes",8662,2
28,Jus de carottes biologiques,Jus de carottes biologiques,8663,2
161,Jus de citron,"Jus  citron, Jus citrons, Jus de  citrons, Jus au citron, Jus aux citrons",8664,2
93,Jus de fraises et kiwis om_ga 3,"Jus de fraises, Jus aux fraises",8665,2
161,Jus de fruit Bom-Dia acai+10 super m_lange,"Jus de fruit, Jus de fruits, jus fruits, jus aux fruits, jus au fruit",8666,2
161,Jus de grenades,"Jus grenade, Jus  grenades, Jus de grenades, Jus au  grenade, Jus aux grenades",8668,2
28,Jus de grenades et de cerises biologique,Jus de grenades et de cerises biologique,8670,2
28,Jus de l_gumes breuss,Jus de l_gumes breuss,8671,2
161,Jus de lime,"Jus lime, Jus  limes, Jus de limes, Jus au  lime, Jus aux limes",8672,2
161,Jus de limette,"Jus limette, Jus  limettes, Jus de limettes, Jus au  limette, Jus aux limettes",8673,2
28,Jus de litchis,Jus de litchis,8674,2
93,Jus de mangues,"Jus de mangues, Jus aux mangues",8675,2
28,Jus de mangues et d'orange biologique,Jus de mangues et d'orange biologique,8676,2
28,Jus de mangues et d'oranges biologique,Jus de mangues et d'oranges biologique,8677,2
20,Jus de nectar de mangue et orange,Jus de nectar de mangue et orange,8678,1
20,Jus de noix de coco grill_e,Jus de noix de coco grill_e,8679,1
93,Jus de pamplemousses Ruby Red,"Jus de pamplemousses, Jus aux pamplemousses",8680,2
93,Jus de pches,Jus de pches,8682,2
28,Jus de pches sans gluten,Jus de pches sans gluten,8683,2
28,Jus de poires biologique,Jus de poires biologique,8684,2
161,Jus de pomme,"Jus pomme, Jus  pommes, Jus de pommes, Jus au pomme, Jus aux pommes, Jus de pomme",8685,2
161,Jus de raisins,"Jus raisin, Jus   raisins, Jus de  raisins, Jus au raisin, Jus aux  raisins, Jus de  raisin",8701,2
160,Jus fraises bananes biologique,Jus fraises bananes biologique,8738,2
161,Jus green goodness,Jus green,8741,2
28,Jus junior de pommes avec calcium et vitamines bio...,Jus junior de pommes avec calcium,8742,2
93,Jus limonade et framboise,Jus limonade,8744,2
161,Jus melon d'eau,"Jus melon d'eau, Jus de melon d'eau, Jus au melon d'eau",8746,2
161,Jus pamplemousse press_ ö froid bio,"Jus pamplemousses, Jus pamplemousse, Jus de pamplemousses, Jus au pamplemousse, Jus aux pamplemousses, Jus de pamplemousse",8752,2
160,Jus pches mangue biologique,Jus pches mangue biologique,8754,2
28,Jus p_tillant de pommes biologique,Jus p_tillant de pommes biologique,8755,2
28,Jus p_tillant de pommes de poires et de canneberge...,"Jus p_tillant de pommes, Jus p_tillant de pomme",8756,2
161,jus poire p_tillant,"Jus poire, Jus  poires, Jus de poires, Jus au  poire, Jus aux poires, Jus de poire",8757,2
28,Jus pur de canneberges,Jus pur de canneberges,8763,2
82,Jus surgel_ de pamplemousse,Jus surgel_ de pamplemousse,8771,2
82,Jus surgel_ de pommes,Jus surgel_ de pommes,8772,2
82,Jus surgel_ d'orange ö faible acidit_,"Jus surgel_ d'oranges, Jus surgel_ d'orange",8774,2
93,Jus symbiose aux fruits,Jus symbiose aux fruits,8779,2
28,Jus Vita 7 de fruits et de l_gumes biologiques,Jus Vita 7,8781,2
13,Kaki caisse,Kaki,8782,4
7,Kalamata olives en tranches ,Kalamata olives,8783,1
161,Kale epinard duo,"Kale epinard, Kale epinards, epinard Kale epinard, epinards Kale",8784,1
161,Kale Fraiche,Kale,8785,1
195,Kangourou mini tournedos bbq,Kangourou mini tournedos,8786,1
36,KCup caf_ colombien,KCup caf_,8787,4
36,Kcup pods caf_ torr_fication moyenne,Kcup pods caf_ torr_fication moyenne,8790,4
160,K_fir aux fraises biologique,K_fir aux fraises biologique,8791,1
160,K_fir aux framboises biologique,K_fir aux framboises biologique,8792,1
160,K_fir nature biologique,K_fir nature biologique,8793,1
58,Ketchup ,Ketchup ,8794,2
106,Ketchup au chili sriracha,Ketchup au chili sriracha,8795,2
162,Ketchup aux fruits,Ketchup,8809,2
58,Ketchup aux tomates,Ketchup aux tomates,8797,2
2,Ketchup biologique,Ketchup biologique,8806,2
58,Ketchup buffalo,Ketchup buffalo,8807,2
58,Ketchup jalapeno,Ketchup jalapeno,8808,2
58,Ketchup sans sucre ajout_,Ketchup sans sucre ajout_,8810,2
58,Ketchup sriracha,Ketchup sriracha,8811,2
176,Kholorabi chou rave,Kholorabi,8814,1
34,Kilomajero gateau foret noir,Kilomajero gateau foret noir,8815,1
59,Kinder Surprise Halloween,Kinder Surprise,8816,1
47,Kit Kat Classique au lait,Kit Kat,8818,1
83,Kiwi en sac biologique,"Kiwi biologique, Kiwis biologiques",8822,4
162,Kiwi sch_,"Kiwi sch_, Kiwis sch_s",8824,1
28,Kombucha,"KOMBUCHA, Kombucha ö la canneberge cru biologique, Kombucha",8826,2
107,Korma aux l_gumes ,Korma aux l_gumes ,8827,1
13,Kumquats d'IsraÔl,Kumquats,8828,1
177,La collation,La collation 200 g,8829,1
158,La mousse crevetteS,La mousse crevetteS,8830,1
158,La mousse esturgeon fum_,La mousse esturgeon fum_,8831,1
158,La mousse saumon fum_,La mousse saumon fum_,8832,1
148,La peperonata poivrons rouges verts et jaunes,peperonata,8833,1
80,Labneh blanc doux,Labneh blanc doux,8834,1
52,Lager gingembre,Lager gingembre,8835,2
88,Lair _vapor_ 2%,Lair _vapor_ 2%,8836,1
160,Lait 1 % de matires grasses biologique,Lait 1 % de matires grasses biologique,8837,2
95,Lait 1% de matires grasses,Lait 1%,8838,2
160,Lait 2 % de matires grasses biologique,Lait 2 % de matires grasses biologique,8845,2
95,Lait 2% de matires grasses,"Lait 2%, LACTANTIA PUR FILTRE",8846,2
95,Lait 3.25% de matires grasses,Lait 3.25%,8853,2
160,Lait 3.8 % de matires grasses biologique,Lait 3.8 % de matires grasses biologique,8856,2
95,Lait ö l'_rable,Lait ö l'_rable,8857,2
161,Lait amandes bleuets et bananes,"Lait amandes, Lait amande, Lait d'amandes, Lait d'amande, Lait aux amandes, Lait aux amande",8858,2
95,Lait au chocolat 1 % de matires grasses,"Lait au chocolat, Lait chocolat",8859,2
95,Lait babeurre contenant carton,Lait babeurre,8868,2
160,lait biologique 1%,lait biologique,8869,2
95,Lait caramel latt_,Lait caramel latt_,8873,2
88,Lait condens_ Dulce de Leche,Lait condens_,8876,1
28,Lait d'amandes ö la vanille,Lait d'amandes ,8879,2
95,Lait de beurre contenant carton,Lait de beurre ,8880,2
160,Lait de chvre 1 % de matires grasses biologique,Lait de chvre,8881,2
106,Lait de coco ,Lait de coco ,8887,2
95,Lait _cr_m_ contenant carton,Lait _cr_m_,8898,2
88,Lait en poudre _cr_m_,Lait en poudre,8903,1
88,Lait _vapor_ ,Lait _vapor_ ,8904,1
160,Lait ferment_ probiotique K_fir kefir aux fraises ...,"Lait ferment_ probiotique, Lait Ferment_",8907,2
160,Lait filtr_ pure 2% biologique,Lait filtr_ pure 2% biologique,8910,2
95,Lait Finement Filtr_ 1% de matires grasses,"Lait Finement Filtr_, LAIT NATREL FINEMENT FILTRÄ, LAIT NATREL FINEMENT FILTRÄ",8911,2
16,Lait frapp_ au chocolat,Lait frapp_,8918,2
63,Lait glac_ ö la vanille,Lait glac_,8922,2
95,Lait Lactaid 1% de matires grasses sans lactose c...,Lait Lactaid,8928,2
95,Lait partiellement _crm_ 2 %,Lait partiellement,8930,2
45,Lait pour chats ,Lait pour chats ,8932,2
201,Lait probiotique ferment_ K_fir aux fraises,Lait probiotique ferment_,8934,2
160,Lait purfiltre 1 % de matires grasses biologique,Lait purfiltre 1 % de matires grasses biologique,8937,2
95,Lait Purfiltre 1% de matires grasses,"Lait Purfiltre 1%, LAIT LACTANTIA PUR FILTRE",8938,2
160,Lait purfiltre 2 % de matires grasses biologique,Lait purfiltre 2 %,8940,2
95,Lait Purfiltre 3.25% de matires grasses,Lait Purfiltre 3.25%,8942,2
160,Lait purfiltre 3.8% bio,Lait purfiltre 3.8% bio,8943,2
95,Lait Purfiltre _cr_m_,Lait Purfiltre _cr_m_,8944,2
160,Lait sans ogm,"Lait sans ogm, Lait sans omg",8946,2
95,Lait Smart Croissance 3.25% de matires grasses,Lait Smart,8948,2
176,Laitue boston,Laitue boston,8950,4
176,Laitue chicor_e,Laitue chicor_e,8952,4
176,Laitue chinoise,Laitue chinoise,8953,4
176,Laitue de savoie,"Laitue de savoie, Laitue savoie",8954,4
176,Laitue en feuilles hydro,"Laitue en feuilles hydro, Laitue feuilles hydro",8955,4
176,Laitue en feuilles rouge,"Laitue en feuilles rouge, Laitue en feuilles rouges, Laitue feuilles rouges",8956,4
83,Laitue en feuilles rouge biologique,"Laitue en feuilles rouge biologique, Laitue en feuilles rouges biologiques",8957,4
176,Laitue en feuilles verte,"Laitue en feuilles verte, Laitue en feuilles vertes, Laitue feuilles vertes, Laitue verte",8958,4
83,Laitue en feuilles verte biologique,"Laitue en feuilles verte biologique, Laitue en feuilles vertes biologiques",8959,4
161,Laitue feuilles de romaine individuelles,"Laitue feuilles de romaine, Laitue en feuilles de romaine, Laitue en feuilles romaines, Laitue romaine",8967,4
83,Laitue fris_e rouge biologique,Laitue fris_e rouge biologique,8961,4
176,Laitue iceberg,Laitue iceberg,8962,4
83,Laitue iceberg biologique,Laitue iceberg biologique,8963,4
176,Laitue little gem,Laitue little gem,8964,4
161,Laitue mäche,Laitue mäche,8965,4
83,Laitue romaine biologique,Laitue romaine biologique,8969,4
161,Laitue verte et rouge artisan,Laitue verte et rouge,8972,4
144,Langoustine 26/30 d_congel_,"Langoustine, Langoustines",8973,1
143,Langoustine chinoise,Langoustine chinoise,8975,1
109,Langoustine de calibre 26-30,Langoustine de calibre,8978,1
109,Langoustine de l'Islande de calibre 15-18,Langoustine de l'Islande ,8981,1
109,Langoustine papillon de calibre 16-20,Langoustine papillon de calibre,8983,1
109,Langoustines 8-11,Langoustines 8-12,8987,1
193,Langue de veau frais emball_ sous-vide,Langue de veau,8988,1
143,Languettes de poisson pan_es,Languettes de poisson pan_es,8989,1
27,Lanires de boeuf ö rago_t,Lanires de bìuf,8990,1
152,Lanires de fesse de porc frais,Lanires de fesse de porc,8992,1
3,Lanires de gigot d'agneau frais du Qu_bec,Lanires de gigot d'agneau,8993,1
73,Lanires de poitrine de dindon ,Lanires de poitrine de dindon ,8994,1
153,Lanires de poulet ,Lanires de poulet ,8995,1
197,Lapin ailes _paule jarret,Lapin ailes _paule jarret,9006,1
54,Lapin au cheddar blanc ,Lapin au cheddar blanc ,9007,1
197,Lapin cuisse sauce balsamique,Lapin cuisse sauce balsamique,9008,1
195,Lapin en morceaux,Lapin en morceaux,9009,1
195,Lapin entier frais,Lapin entier,9010,1
195,Lapin om_ga 3 demi d_coup_,Lapin om_ga 3 demi d_coup_,9013,1
197,Lapin sauce Moutarde champignons,Lapin sauce Moutarde champignons,9014,1
152,Lard gras sal_,Lard gras,9015,1
152,Lardon sal_ avec viande,Lardon sal_ avec viande,9020,1
197,Lardons fum_s,Lardons fum_s,9021,1
169,Lasagne 3 viandes surgel_,Lasagne 3 viandes surgel_,9022,1
170,Lasagne ö la viande FD,Lasagne ö la viande,9023,1
196,Lasagne au bìuf surgel_,Lasagne au bìuf,9027,1
160,Lasagne au _pinards sans gluten,Lasagne au _pinards,9028,1
196,Lasagne au poulet surgel_e,Lasagne au poulet,9029,1
160,Lasagne au tofu,Lasagne au tofu,9030,1
196,Lasagne aux l_gumes surgel_e,Lasagne aux l_gumes,9031,1
169,Lasagne bologna,Lasagne bologna,9032,1
170,Lasagne congel_,Lasagne congel_,9033,1
169,Lasagne poulet surgel_,Lasagne poulet surgel_,9034,1
196,Lasagne pr_cuites surgel_,Lasagne pr_cuites surgel_,9035,1
178,Lasagne prte au four,Lasagne prte au four,9036,1
169,Lasagne sorrento,Lasagne sorrento,9037,1
74,Laurier biologique,Laurier biologique,9038,1
79,Le Cendr_ des pr_s ,Le Cendr_ des pr_s ,9039,1
148,Le cent-faons poivrons verts et rouges c_leri car...,Le cent-faons,9040,1
148,Le color_ poivrons rouges verts et jaunes champign...,Le color_,9041,1
34,Le format du couriel est invalide. Go,Le format du couriel est invalide. Go,9042,1
177,Le lve tªt ,Le lve tªt ,9043,1
79,Le Marquis de T_miscouata ,Le Marquis de T_miscouata ,9044,1
150,Le parmentier grelots pour BBQ,Le parmentier grelots,9045,1
80,Le St-Vallier St-vallier ö griller,Le St-Vallier St-vallier ö griller,9046,1
23,l_gre l_gitime 4% Bire,l_gre l_gitime,9047,2
97,L_gumes - La marmite chou vert rutabaga carottes h...,L_gumes,9048,1
97,L_gumes ö l'ail pour BBQ brocoli chou-fleur poivro...,"L_gumes ö l'ail, L_gumes d'ail",9052,1
20,L_gumes assaisonn_s pour riz,L_gumes assaisonn_s pour riz,9053,1
97,L_gumes batata,L_gumes batata,9054,1
97,L_gumes brocoli carottes concombres radis chou-fle...,"L_gumes brocoli, L_gumes brocolis",9055,1
176,L_gumes champignons concombres c_leri carottes tre...,"L_gumes champignons, L_gumes champignon",9057,1
54,L_gumes chips collation saut_ bio et Sglut,L_gumes chips collation saut_ bio et Sglut,9058,1
176,L_gumes chou-fleur brocoli carottes c_leri trempet...,L_gumes chou-fleur,9059,1
99,L_gumes d_shydrat_s,L_gumes d_shydrat_s,9061,1
176,L_gumes mix large carottes c_leri,"L_gumes carottes, L_gumes carotte",9062,1
176,L_gumes poivrons rouges poivrons verts c_leri caro...,"L_gumes poivrons, L_gumes poivron",9064,1
20,L_gumes prts ö faire sauter,L_gumes prts ö faire sauter,9066,1
160,L_gumes surgel_s asperges biologiques,L_gumes surgel_s asperges biologiques,9067,1
160,L_gumes surgel_s brocoli biologique congel_,L_gumes surgel_s brocoli biologique congel_,9068,1
160,L_gumes surgel_s fves de soya biologiques congel_,L_gumes surgel_s fves de soya biologiques congel_,9069,1
160,L_gumes surgel_s fves de soya _cal_es biologiques...,L_gumes surgel_s fves de soya _cal_es biologiques...,9070,1
